,Distrito_AVEIRO__,Distrito_BEJA__,Distrito_BRAGANÇA__,Distrito_BRAGA__,Distrito_CASTELO BRANCO__,Distrito_COIMBRA__,Distrito_FARO__,Distrito_GUARDA__,Distrito_LEIRIA__,Distrito_LISBOA__,Distrito_PORTALEGRE__,Distrito_PORTO__,Distrito_SANTARÉM__,Distrito_SETÚBAL__,Distrito_VIANA DO CASTELO__,Distrito_VILA REAL__,Distrito_VISEU__,Distrito_ÉVORA__,Grouped_Acidentes__,Grouped_Assistência e Prevenção__,Grouped_Incêndios em Bens__,Grouped_Incêndios__,Grouped_Operações__,Grouped_Segurança e Serviços__,MesOcorrencia__,NumeroMeiosTerrestresEnvolvidos_max_max,NumeroMeiosTerrestresEnvolvidos_max_mean,NumeroMeiosTerrestresEnvolvidos_max_min,NumeroOperacionaisTerrestresEnvolvidos_max_max,NumeroOperacionaisTerrestresEnvolvidos_max_mean,NumeroOperacionaisTerrestresEnvolvidos_max_min
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2.0,1.3333333333333333,1.0,4.0,2.6666666666666665,2.0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2.0,2.0,2.0,4.0,4.0,4.0
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2.0,1.6,1.0,6.0,4.2,2.0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,1.0,1.0,1.0,5.0,5.0,5.0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2.0,1.5,1.0,8.0,3.9166666666666665,2.0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,4.0,1.7777777777777777,1.0,6.0,4.0,1.0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,5.0,1.9,1.0,13.0,4.6,2.0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,4.0,1.7142857142857142,1.0,11.0,4.142857142857143,2.0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,3.0,1.5714285714285714,1.0,6.0,3.2142857142857144,1.0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,3.0,1.8,1.0,9.0,4.333333333333333,2.0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,3.0,1.8181818181818181,1.0,6.0,4.0,2.0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,3.0,1.5454545454545454,1.0,6.0,3.3636363636363638,1.0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,4.0,3.2,2.0,13.0,9.4,3.0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,2.0,2.0,2.0,7.0,7.0,7.0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1.0,1.0,1.0,2.0,2.0,2.0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,5.0,4.0,3.0,13.0,12.333333333333334,11.0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0.0,0.0,0.0,0.0,0.0,0.0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,5.0,5.0,5.0,13.0,13.0,13.0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,6.0,4.5,3.0,13.0,11.333333333333334,7.0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,6.0,5.5,4.0,13.0,13.0,13.0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,6.0,4.0,2.0,13.0,10.5,6.0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,6.0,4.0,2.0,13.0,11.285714285714286,7.0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,6.0,3.4285714285714284,1.0,13.0,9.785714285714286,2.0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,6.0,4.153846153846154,1.0,13.0,11.076923076923077,5.0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,6.0,5.0,2.0,13.0,12.363636363636363,7.0
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,6.0,5.333333333333333,0.0,13.0,12.25,0.0
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,6.0,4.8,2.0,13.0,12.55,10.0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,6.0,3.076923076923077,1.0,13.0,8.615384615384615,3.0
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,6.0,3.3846153846153846,1.0,13.0,9.923076923076923,3.0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,6.0,2.6666666666666665,1.0,13.0,8.266666666666667,2.0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6.0,3.5,1.0,13.0,8.5,4.0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1.0,1.0,1.0,5.0,5.0,5.0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,6.0,3.5,1.0,13.0,8.0,3.0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,6.0,6.0,6.0,13.0,13.0,13.0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,4.0,2.25,1.0,11.0,6.0,3.0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,3.0,2.0,1.0,9.0,6.666666666666667,5.0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,6.0,2.5,1.0,13.0,9.166666666666666,5.0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,6.0,3.0,1.0,13.0,8.5,2.0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,5.0,2.375,1.0,13.0,8.375,3.0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,10,2.0,2.0,2.0,6.0,6.0,6.0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11,3.0,1.3333333333333333,1.0,9.0,4.0,2.0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,5.0,2.0,1.0,13.0,5.166666666666667,3.0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5.0,2.2857142857142856,1.0,13.0,6.571428571428571,2.0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3.0,1.625,1.0,11.0,5.125,2.0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,4.0,1.8181818181818181,1.0,13.0,5.636363636363637,2.0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,6.0,2.2,1.0,13.0,6.5,2.0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,6.0,2.2962962962962963,1.0,13.0,6.185185185185185,2.0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,5.0,2.0,1.0,13.0,5.875,2.0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,5.0,1.8076923076923077,1.0,13.0,5.576923076923077,2.0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,6.0,2.4814814814814814,1.0,13.0,7.62962962962963,2.0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,6.0,2.1153846153846154,1.0,13.0,6.038461538461538,2.0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,5.0,1.6923076923076923,1.0,13.0,4.423076923076923,2.0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11,6.0,1.7692307692307692,1.0,13.0,4.346153846153846,2.0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,4.0,1.6923076923076923,1.0,10.0,4.769230769230769,2.0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4.0,3.0,2.0,9.0,6.5,4.0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,4.0,3.25,1.0,12.0,8.75,2.0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5.0,2.6,1.0,13.0,6.0,2.0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,5.0,3.1666666666666665,0.0,12.0,6.833333333333333,0.0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,6.0,2.857142857142857,1.0,13.0,6.928571428571429,2.0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,6.0,3.357142857142857,1.0,13.0,8.142857142857142,2.0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,6.0,2.533333333333333,1.0,13.0,5.933333333333334,2.0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,5.0,2.411764705882353,1.0,13.0,5.647058823529412,2.0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,5.0,2.769230769230769,1.0,13.0,6.384615384615385,2.0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,10,6.0,2.9523809523809526,1.0,13.0,6.761904761904762,2.0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,6.0,2.8181818181818183,1.0,13.0,6.636363636363637,2.0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,6.0,3.1052631578947367,1.0,13.0,6.7368421052631575,2.0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0,1.0,0.0,4.0,2.0,0.0
201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2.0,1.4,1.0,4.0,2.8,2.0
202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2.0,1.4,1.0,4.0,2.6,1.0
203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2.0,1.25,1.0,4.0,2.5,2.0
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,4.0,2.0,1.0,11.0,4.222222222222222,2.0
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,6.0,2.2666666666666666,1.0,13.0,4.933333333333334,2.0
206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,4.0,1.6428571428571428,1.0,7.0,3.642857142857143,2.0
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,2.0,1.5384615384615385,1.0,7.0,3.5384615384615383,2.0
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,3.0,1.7142857142857142,1.0,12.0,4.071428571428571,2.0
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,4.0,2.0,1.0,8.0,4.153846153846154,2.0
210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,2.0,1.4615384615384615,1.0,5.0,3.3846153846153846,2.0
211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,3.0,1.4166666666666667,0.0,8.0,3.0833333333333335,0.0
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,2.0,2.0,2.0,7.0,6.75,6.0
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,6.0,6.0,6.0,13.0,13.0,13.0
214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,4.0,3.0,2.0,13.0,8.0,3.0
215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,5.0,3.142857142857143,2.0,13.0,11.0,8.0
216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,6.0,3.0,2.0,13.0,10.666666666666666,6.0
217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,4.0,2.5,1.0,12.0,7.0,2.0
218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5.0,3.1666666666666665,1.0,13.0,8.666666666666666,4.0
219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,6.0,2.857142857142857,1.0,13.0,7.714285714285714,3.0
220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,5.0,3.0,1.0,13.0,9.571428571428571,5.0
221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,6.0,3.0,0.0,13.0,7.333333333333333,0.0
222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,6.0,3.1333333333333333,1.0,13.0,9.666666666666666,5.0
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,6.0,2.642857142857143,1.0,13.0,8.071428571428571,4.0
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,6.0,3.9565217391304346,1.0,13.0,10.521739130434783,3.0
225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,6.0,4.3478260869565215,1.0,13.0,11.869565217391305,5.0
226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,6.0,3.111111111111111,1.0,13.0,10.0,4.0
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,6.0,3.1333333333333333,0.0,13.0,8.6,0.0
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,6.0,3.076923076923077,2.0,13.0,10.0,5.0
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,6.0,3.642857142857143,1.0,13.0,9.642857142857142,3.0
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.0,2.0,2.0,7.0,6.0,5.0
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2.0,1.3333333333333333,1.0,5.0,3.0,2.0
232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2.0,2.0,2.0,8.0,8.0,8.0
233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1.0,1.0,1.0,4.0,4.0,4.0
234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2.0,2.0,2.0,10.0,7.0,5.0
235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,4.0,2.4,1.0,13.0,8.8,2.0
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,2.0,1.5,1.0,10.0,6.5,4.0
237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8,3.0,1.5714285714285714,1.0,10.0,6.571428571428571,2.0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,3.0,2.0,1.0,8.0,6.75,5.0
239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10,2.0,1.5,1.0,7.0,4.75,3.0
240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,3.0,2.0,1.0,9.0,6.0,2.0
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,12,2.0,1.4285714285714286,1.0,5.0,3.2857142857142856,2.0
242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.0,2.142857142857143,1.0,13.0,4.857142857142857,2.0
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2.0,1.5714285714285714,1.0,5.0,3.4285714285714284,2.0
244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3.0,1.5555555555555556,1.0,7.0,3.2222222222222223,2.0
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3.0,1.7142857142857142,1.0,7.0,3.857142857142857,2.0
246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,6.0,1.8846153846153846,1.0,13.0,4.384615384615385,2.0
247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,4.0,1.56,1.0,10.0,3.6,2.0
248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,3.0,1.4230769230769231,1.0,10.0,3.8846153846153846,2.0
249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,6.0,1.7307692307692308,1.0,13.0,4.230769230769231,2.0
250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,6.0,2.0,1.0,13.0,4.4,2.0
251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,5.0,1.9615384615384615,1.0,13.0,4.3076923076923075,2.0
252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,3.0,1.7307692307692308,1.0,9.0,3.576923076923077,2.0
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12,6.0,1.6923076923076923,1.0,13.0,3.8846153846153846,2.0
254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6.0,4.4,2.0,13.0,9.8,4.0
255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,4.0,2.8333333333333335,1.0,9.0,6.333333333333333,2.0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,4.0,2.0,1.0,11.0,4.428571428571429,2.0
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,3.0,2.0,1.0,6.0,4.0,2.0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,6.0,2.0714285714285716,1.0,13.0,4.285714285714286,2.0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,5.0,2.2777777777777777,1.0,13.0,4.888888888888889,2.0
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,6.0,2.466666666666667,1.0,13.0,5.266666666666667,2.0
261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8,6.0,2.7058823529411766,1.0,13.0,5.764705882352941,2.0
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,5.0,2.4285714285714284,1.0,13.0,5.571428571428571,2.0
263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,6.0,2.5,1.0,13.0,6.15,2.0
264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,5.0,2.3529411764705883,1.0,13.0,5.117647058823529,2.0
265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,6.0,2.235294117647059,1.0,13.0,4.764705882352941,2.0
266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6.0,2.857142857142857,1.0,13.0,7.285714285714286,2.0
267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,6.0,3.0,1.0,13.0,7.571428571428571,2.0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3.0,2.0,1.0,8.0,5.857142857142857,5.0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,4.0,2.3333333333333335,2.0,10.0,5.666666666666667,4.0
270,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4.0,2.076923076923077,1.0,10.0,5.346153846153846,2.0
271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,6.0,1.84,1.0,13.0,4.88,2.0
272,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,6.0,2.36,1.0,13.0,6.04,2.0
273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,6.0,2.24,1.0,13.0,5.92,2.0
274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,6.0,2.28,1.0,13.0,5.96,2.0
275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,5.0,2.3461538461538463,0.0,13.0,6.153846153846154,0.0
276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,6.0,2.2,1.0,13.0,5.6,2.0
277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,6.0,2.24,1.0,13.0,5.56,2.0
278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3.0,3.0,3.0,8.0,8.0,8.0
279,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,6.0,3.142857142857143,2.0,13.0,9.714285714285714,8.0
280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,2.0,1.3333333333333333,1.0,6.0,5.0,4.0
281,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,3.0,2.0,1.0,9.0,7.0,5.0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,5.0,3.5,2.0,13.0,10.0,7.0
283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,6.0,3.142857142857143,0.0,13.0,7.857142857142857,0.0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,3.0,2.0,1.0,8.0,5.4,2.0
285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,5.0,3.6666666666666665,3.0,13.0,8.0,3.0
286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,6.0,5.0,4.0,13.0,12.571428571428571,10.0
287,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,5.0,3.0,1.0,13.0,9.428571428571429,3.0
288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,6.0,4.428571428571429,2.0,13.0,12.0,7.0
289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,6.0,4.0,1.0,13.0,9.714285714285714,4.0
290,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,6.0,3.6363636363636362,2.0,13.0,9.454545454545455,6.0
291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,6.0,4.12,1.0,13.0,11.0,3.0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,6.0,4.958333333333333,1.0,13.0,12.166666666666666,4.0
293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,6.0,4.260869565217392,1.0,13.0,10.608695652173912,3.0
294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,6.0,4.130434782608695,1.0,13.0,11.26086956521739,4.0
295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10,6.0,3.625,1.0,13.0,10.666666666666666,3.0
296,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11,6.0,2.9166666666666665,0.0,13.0,8.291666666666666,0.0
297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,6.0,3.4210526315789473,0.0,13.0,8.578947368421053,0.0
298,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4.0,3.1666666666666665,2.0,13.0,9.333333333333334,6.0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3.0,1.8,1.0,9.0,6.2,3.0
300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,5.0,2.6,1.0,13.0,8.4,5.0
